ASV_ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
106e12cf3b95443f1ea02ef436cc7e6b	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
3943de3e6727cf816e0bc9a35c3a81ef	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
41da6052c97b097ef041183f45b45584	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
cae4f84e83b51edf08cf42c681207026	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
96d752a86cc0ecaeb1f8c7c40cf78a6e	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
7e9fe885b783e7f45f1b00b989b304a5	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
b67b29c9820712f6102477b248bc32da	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
e7c8132cb895b67df113f4c6a0c96244	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
357484e99f07893023e74d6c3c49f6de	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
f2b39a7ec7eabbe0580b203485493387	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
3173eae7eb9d0e1a57da0454bf281987	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
e7496f8ffcc99fa73d8cad1e69188e90	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
c74dcc8abcc1ab29a953dc864e67e8a1	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
ff8e352f1ea0b674025de8c5561fbdad	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida			
4c957b95628479418ba1cdf9f3b2d715	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Hymedesmiidae	g__Phorbas	s__Phorbas bihamiger
528daeea861dc8579c6d13a11645e0e0	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Hymedesmiidae	g__Phorbas	s__Phorbas bihamiger
50dcbcc2cebebb655101459a9929935a	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Microcionidae		
cabc72b2cc558c8b5b3665a7bd4606bb	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Microcionidae	g__Clathria	s__Clathria pauper
5bc410069e2056eb11d1d9ff43838b2c	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Microcionidae	g__Clathria	s__Clathria rugosa
44916ef51ccf3087e93be51ed44adb25	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
37075f454e203dfe14b0a0aec14204c7	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
377535a1ac127edd8969a84ec220f31f	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
1ac75d058f7f627d78c8913774da3f03	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
6ced2c1fc483f011bd465b6afe0562f3	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
c537123b2f8fb8d9e2032944c03af682	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
695e7f29e028d6c2f945e84928ab8bdf	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
8e41cde3c7541fa39d2b226b1157298c	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
3491ba1e6aa0b1cec599d49aef32faf5	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
7ccaa73f3e4f0fa56ee9651f0c85b11e	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
810a65c57bc305ab4982cf1362840677	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
6e4af6c143a19299fac0368f432df294	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
3606d9625b18cf15f209a6814bc23654	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
8336827c38e4991f71cc8af15b47c7e9	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
eb66bf4a803fffa80ca7f5d0bf39cbf5	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
dbc0d53cbda0cdc7bd7c0f7f14337c46	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
520afc3465c8bbce399e72e8ac23e006	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
2b08857bb6e6f365005b9fae093d01b0	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
e2b0c79cb73be3feaf4722a134ecdac0	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
9116e2ab69523506f94c1bd83b2fe6b2	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
c974d1ad9b727d947e181a4e114dbc62	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
84cf43d9be6c3299cade5e5667dfd455	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
e403dc951d26992e46fe3b7fa65bfe62	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
03b37919fae3a7f0f1194ae1631975f1	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
f28fa01757ebbc824f532ba30f954dc0	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
818c19f7d9011301449e972c5d40689f	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
e1268e09364b2b39f98388896815e20d	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	
c1420c8fed0618dc5f996a6fcc1f6fbd	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Poecilosclerida	f__Tedaniidae	g__Tedania	s__Tedania ignis
05906c152c8b0ce3c4f2abb3129bc5e6	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
e6bb678425456a76969678345fba40d6	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
7188412d20daafae2832ff67b8300f80	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
64494facc6416104345c728bd3ec6bcf	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
67adfc1029c6fc5258e47cc3c8c27e09	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
d841b2249b570d36edb3c8da662c65af	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
941d44fc37cd96d4f486a20a9e2d10cd	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida			
a7575b332a448dc79ab28a7f84ad9af7	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida	f__Halichondriidae	g__Hymeniacidon	s__Hymeniacidon chloris
0476ccf8a93f5d456580114711cfcc2e	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida	f__Halichondriidae	g__Hymeniacidon	s__Hymeniacidon chloris
d77f82309c85fc80a6e34c8717f9fb5c	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida	f__Halichondriidae	g__Hymeniacidon	s__Hymeniacidon chloris
ce774ad9dc435a0245a1b35b6d9ace73	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Suberitida	f__Suberitidae	g__Aaptos	
2fdaa4e926745ac6e254ac93dda24cfe	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tethyida	f__Tethyidae	g__Tethya	
b45166da38f8880232391427faeb7598	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tethyida	f__Tethyidae	g__Tethya	
04b5f33711898056e2c08acaac2f5989	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tethyida	f__Tethyidae	g__Tethya	
16bd7a76beb2a666d668ec3d11c9c0f6	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tethyida	f__Tethyidae	g__Tethya	
2d22264603bffa95146a4669179d26cd	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tethyida	f__Tethyidae	g__Tethya	
c2f985eb9fa8052355866755ae9e1c62	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida			
64bc88a76f69c78265f9e307318f6efd	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida			
b6f58a21c992c93c9d0e885c46314235	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida			
415de591c9bf0ece36595533cfbe1ce9	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida			
cb772d5610909f7ca5966cf092bf380e	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida			
79f933084ff5dce6318c40f8c1de021f	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida			
c478715b7d8f2e7ec580ca916550d3a6	d__Eukaryota	k__Metazoa	p__Porifera	c__Demospongiae	o__Tetractinellida	f__Ancorinidae		
22fca9932f7b17afe6544348dd4d3cb3	d__Eukaryota	k__Metazoa	p__Porifera	c__Homoscleromorpha	o__Homosclerophorida	f__Oscarellidae		
2fd188806888b5a103adab3b4e6b4a9c	d__Eukaryota	k__Metazoa	p__Porifera	c__Homoscleromorpha	o__Homosclerophorida	f__Oscarellidae		
ddbcb51ceb03c2cdca0d477db4a7541a	d__Eukaryota	k__Metazoa	p__Porifera	c__Homoscleromorpha	o__Homosclerophorida	f__Oscarellidae		
3c5c6b3de5a92898778053f36f255261	d__Eukaryota	k__Metazoa	p__Porifera	c__Homoscleromorpha	o__Homosclerophorida	f__Oscarellidae		
d8a38f1af4842989490ab2332ee10160	d__Eukaryota	k__Metazoa	p__Porifera	c__Homoscleromorpha	o__Homosclerophorida	f__Oscarellidae		
362a21b921c03e9c29e9c97af06d922c	d__Bacteria		p__Proteobacteria	c__Alphaproteobacteria				
07fac3afecb1d23c1bedb663e2379c4a	d__Bacteria		p__Proteobacteria	c__Alphaproteobacteria				
5f8f50772dc07c254a3abfc2473cf4d6	d__Bacteria		p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Mesorhizobium	s__Mesorhizobium australicum
6ec18b1163e3375604f978953271360b	d__Bacteria		p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__Rhodospirillum	s__Rhodospirillum centenum
f22aa20bad1859594bedc2cca7107f70	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	
32a186704778e644da9c523b0564ab40	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	
ae1a9652481566ebd67940549bf31d06	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	
f8dfd083c414ba8d07a5e161f28a46eb	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	
31ee4bd85ed1ad57c05967415250883f	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	
94f4c8107abc50c26f6c029f0c5a3764	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	
23bd9680deb31f7b052e01ed0ff2562c	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	s__Porphyra corallicola
5cad2d20d2191702b6987e4ed7a194fb	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Pyropia	
7809dbd8c2de6f3fdfdd87be6dc4bd01	d__Eukaryota		p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Pyropia	
792eba796e917f8e673a1f111078a880	d__Eukaryota		p__Rhodophyta	c__Compsopogonophyceae	o__Erythropeltidales	f__Erythrotrichiaceae	g__Sahlingia	s__Sahlingia subintegra
8e26e67b5e1062d0a39c3243c44a9eb9	d__Eukaryota		p__Rhodophyta	c__Compsopogonophyceae	o__Erythropeltidales	f__Erythrotrichiaceae	g__Sahlingia	s__Sahlingia subintegra
bd96b8c99bf8d529ff4586d18e63d185	d__Eukaryota		p__Rhodophyta	c__Compsopogonophyceae	o__Erythropeltidales	f__Erythrotrichiaceae	g__Sahlingia	s__Sahlingia subintegra
144028e2e9942e4336f75a8213ede4ef	d__Eukaryota		p__Rhodophyta	c__Compsopogonophyceae	o__Erythropeltidales	f__Erythrotrichiaceae	g__Sahlingia	s__Sahlingia subintegra
6bcd238d0804253d60d4f2a709538109	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
927e9a450800cbbc1913c7a60113d81a	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0a4f6c62d8beeffaad9a7d9c50aabc62	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
74488f7010cd6f6342c898d9b8a92e28	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1997183e10235a51d2e41b09732fc215	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1e4642a73899fdc90feaac4015bdbede	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b7e041bef68c83a390dcd8e01511dbe9	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
de0f53c6353323caaa5012734684d9d4	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0faf031b8c1436d1a2a11de5ad4a3a45	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
c88084269322b8a643cd69b06638d8b1	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
e330096bc8b086159779c4c6a6028f14	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d38e62531a0becbd80a172fc4bd51aab	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
37be1c3a67e4428d44a17c12b82df73d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
a7ac26afd99e8878c384e5d611d1b0e7	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1d6bf81dc1f991916f012694ca34322f	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b188d2ecb841cd5be128566f9a608be5	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
ce9c1c01c4d7d5273846122a0bec8863	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
8c0345a9abab844608b5740c3f1e4a24	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d3eed59c77d81dd3441a3b51ee37b4b0	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
7680497501d5939038c63722d086a0c6	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b2842fb459e3cbb1bca28061fa1b6129	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
bb5ba2b7bb7d3eaeaaf34152c8358af6	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
da11ea2b666b3777109def9c17b4010a	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
666dbd78cdbe21b381c6cf11ce029aac	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b3668aeed0237ede5f0249df44aaef24	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
19c8136681eaa91c60cc51090c6fe324	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
ee0254175c04b4619053c454068548de	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
8e47ede2fb4dd7926bddba4154fab58d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
3fa24124b95137a2144faa1417feca3b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
dcae20d78ac532b334d32b811b4e6e0b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0605fa53cb066bbcab47d36ebbb6025b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
5a281c9bf7027cb41ac933cefa058f97	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
eebf50a12966c9e4953b69be603b3e11	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
71163d75301f4ce64fb802440c003b4c	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
5a6d3c6b76c753cd10560b866bdae793	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
45f16c8cf9f9391aa8b9bc4151088a9b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d6628c01d8e51b5fee2cb07adc2cb20e	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
a8c3dc490830f6cb081624da22d55bf4	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
3ccc00e4574010858f2b34c0ce99cd96	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
f4e521768c0c91ecb39e967833dcefe4	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
452eeb26cfa007d10f97e0e407851124	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b1e855d090e17212ca1dc0e08cc5af53	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
3496ac8d06b29b1e730470f97a1b47b5	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
7515b2b2661cf42827f6ef604f464a62	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
20e26db962928fc0d495c4ae59d299db	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
21451062bfb339638cda112eed3b70de	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
920ab035670f920e0d2d9630122a6b15	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
8ac52dbd93413ab9d0a29d3ea20cbfe5	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
f16b844d0f00a24e4e7f95739b822a23	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
05f1c322fcbe77e118d8a64c4c8da341	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1140ac02501c7508606ae30baf740793	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
38ca3ff8cd0d4b6d701b7c273c852fec	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d805c19ccc2528b4a56d132ac60ab416	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
2ec54095da489b11c0bc6e52b6121969	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
813867df991ec062cb274d5bf1d8cc3a	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
c042a1f231cdbf797fc5a5eb5cf86201	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
13eb3c88d26c2383bc2097178cdcbab0	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
94a06899e55fbddd7c1309020147c35d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0ba78da8e98ec2c5a98b898d152e01ef	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d7058d5c67b2b09b3620ef7602597636	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
df58b29d3865c72fd6386b1d5ebb55f0	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
dde9ac453a999b0769b338f2356ff645	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
11135f505ffdfc3c1f9b20d561ee2275	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
535b156fc5e9babb6688137e103dd084	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
3518747e2711ee562a7f6bb9fa28a93b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
be5bb18dcf65340647e5b8bfd3dab000	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
e1e807f47704fe83e89ab79814b9bad9	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
9514380b0e92d0e5534834e4adae1041	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0e3b911e7456cc350de5e0d800b5db69	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b25d464e0a8734adfd29ecae8dca4188	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
95df0cd24ff10ac2c9deccb864a2a07c	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
7132cd0b84e7d428611e11ee8e24eaba	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
f72896b226dfe560d2f135140f8a5464	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
3c4bb8fd6b7b1dec86290667e2f70e3b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
e9d3d37b05c511faf2162c0d31a54a3a	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
5fdad61b40513e0d9d27c49fe4eb016d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d8c443490f0ed089532d63d9c2799fea	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b6d4fd537f1fe6d3512929332187c9f1	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
dbec77905287d1855716c020aecd35a1	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
c47d66d17a5417c8e462a2c27097ae7a	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
86ab0c4dafbb95a0c3ef94c10e7142e0	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
9fac4c9533528ff3c4d734a226f39a89	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
2d1a937f77fa288032c18baaf55f042b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
24fd5ae427e564c439e848eec4bccc41	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
5ba4409b969cf00311d6d7c0554069d1	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
4f3aec1b1b7dc783a8b58eb25eada61d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
e9b223d3596ad21af5691ce035cc6f95	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
c93de56c0497af9e7a0f4c14a2e525ac	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b138e60d4935d6a665b8d7f8a5da75e0	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
af1ed98bbebcd3016c8e21689b6bb59e	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
164eae0c8405bf3bbf726549d11cc523	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
d33aae0aec8dfa507553c2c89441006a	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
9f853c3cd197b66f2743f704fc56861e	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
346bd16596742b30ea899f66d804645b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
aba3ae562a4a5a1a8b550aa72b6c2c92	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
fc44e2fbb30e1b3417c772b196f527a1	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
41d9e8940ae75fbacd01aaead31e1990	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
43f8c316f71a56177d488c66c69aa9a6	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
12e6728c24f769b39229d84f17bf7431	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
f2f34a1b602281f1e0420d68544a8cd2	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
822a782b421a0536f24b33aa0dfbcbe6	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
4b724d7044fd49559cbeb0f076837614	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
64501bd7bc72588d13dbd51eeeafca08	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
ab60a0feda7e1dbecb20cd0d50c393f3	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
b18c85d910c298e018dfe91b149eafe8	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
437346b9e7fab8a9d59a0e06e9d5013f	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1a3bcce97928665079cf942b71ed2cf5	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0ba9df9d34cdf928b5b918e359357a1b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
04095138417a8319c93bc2059634a71b	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
de6ae5ff053191888ad32aad98ec0da5	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
153b67b578f9ffc7e2ada40c89200483	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
4e4ebaf6c08e1e65ab35e34116a99496	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
9f8d9a7bf0cda4ec026ac71ec2834dcc	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
5db945b2d4da00ed09f407013c4c2b53	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
be05204be391b160c5641c320d3eff66	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1417a154417e6c7bc9de8a5b15505acf	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
88e713c66e9a958a456eac24adf2f85e	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
1786c7a94cbd9b034d028010c3da5bbe	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
cf8827e8f67d039a0ce4127567e127bf	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
519feffaac14dbb22703643593f79f78	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
14e9e29499e9be6007e312d107d8b12d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
c1c64e734f66bb487268a2c2e305bde5	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
a6daf7eaff643db81828f63d3c9914e4	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
c6f2c325b8a6b2e58f686118e153fd9f	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
80c715128b315117dfe3c38d62725e0f	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
5a904e3759f66e1316588838110fe097	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
0cd2f2b3946822f3eead640e4048ff3d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
432736bbff695e77357d97393560df5d	d__Eukaryota		p__Rhodophyta	c__Florideophyceae				
